,summary,Krise,Energiequelle,Energiewende,Folgen,word
verpack kritik,1.8494896288973182,-0.04649162084963593,0.11663534171632356,0.06046917069099175,0.053774927336881016,verpack kritik
Finanzminister,2.0607659926646327,0.021528638818652947,0.008467311688921017,-0.04769885933641088,-0.05439310269052136,Finanzminister
kritik finanzminister,1.8454826410655751,-0.04798339176603259,0.11880422911776886,0.0626380580924371,0.05594381473832656,kritik finanzminister
Lindner,5.195212653445247,0.31963440562664175,-0.9161924914926044,-0.9723586625179361,-0.9790529058720467,Lindner
finanzminister lindner,2.0475320946353133,0.017801128844489537,0.014909854816180696,-0.04125631620915102,-0.04795055956326162,finanzminister lindner
Evangelische,2.5974664968479035,0.13391208623989143,-0.2229914792042109,-0.27915765022954253,-0.28585189358365315,Evangelische
energiekrise evangelisch,2.5974664968479035,0.13391208623989143,-0.2229914792042109,-0.27915765022954253,-0.28585189358365315,energiekrise evangelisch
Kirche,3.0225662724335742,0.18972851920992348,-0.37456116315591864,-0.4307273341812506,-0.43742157753536115,Kirche
evangelisch kirche,2.450063066330996,0.10904976226212734,-0.16456869911094446,-0.22073487013627635,-0.2274291134903869,evangelisch kirche
Gottesdienste,2.895600896174748,0.17507704270313681,-0.3316475864581777,-0.38781375748350944,-0.39450800083762,Gottesdienste
kirche gottesdienst,2.385551104689139,0.09698097458612479,-0.13788510232198645,-0.19405127334731828,-0.2007455167014288,kirche gottesdienst
Gemeindehäuser,2.3411293035376484,0.08819273863468631,-0.11908835482709947,-0.1752545258524313,-0.181948769206542,Gemeindehäuser
gottesdienst gemeindehaus,2.3411293035376484,0.08819273863468631,-0.11908835482709947,-0.1752545258524313,-0.181948769206542,gottesdienst gemeindehaus
verlegen,2.3278931607395745,0.08549382904264152,-0.11341856918898652,-0.16958474021431838,-0.1762789835684289,verlegen
gemeindehaus verleg,2.3278931607395745,0.08549382904264152,-0.11341856918898652,-0.16958474021431838,-0.1762789835684289,gemeindehaus verleg
verleg der,2.330132234135636,0.08595305510242371,-0.11437995234116165,-0.17054612336649336,-0.17724036672060406,verleg der
steigenden,7.573511970634918,0.32474082308005875,-0.3296342465614885,-1.3492779971298738,-1.3559722404839847,steigenden
spiegel steigend,2.3597621409315663,0.09192870764535419,-0.12701575974325321,-0.18318193076858494,-0.18987617412269545,spiegel steigend
Energiekosten,12.917735038613372,0.059406885341060214,-1.8270561099036058,-1.8832222809289378,0.7005099503057233,Energiekosten
steigend energiekosten,3.3501061201997815,0.22164490736114092,-0.4774469565328465,-0.5336131275581786,-0.5403073709122891,steigend energiekosten
energiekosten abfeder,2.492287702507279,0.11653722889377253,-0.18165597823167248,-0.23782214925700418,-0.2445163926111148,energiekosten abfeder
abfeder soll,2.6831414162498746,0.14686057764384886,-0.25544321183611474,-0.3116093828614466,-0.31830362621555713,abfeder soll
soll winter,5.9069854734558565,0.3398501874551493,-1.044590562639675,-1.100756733665007,-1.1074509770191174,soll winter
evangelischen,2.509611552147702,0.11952062749699972,-0.18858291459261708,-0.24474908561794886,-0.25144332897205957,evangelischen
winter evangelisch,2.509611552147702,0.11952062749699972,-0.18858291459261708,-0.24474908561794886,-0.25144332897205957,winter evangelisch
Gemeinden,3.648296266809188,0.24506139461526297,-0.5627152159298306,-0.6188813869551625,-0.625575630309273,Gemeinden
evangelisch gemeinde,2.3677461842663208,0.0935073493313861,-0.1303934591046394,-0.18655963012997115,-0.19325387348408163,evangelisch gemeinde
Kirchen,7.1659706916314105,0.21266267882181672,-1.2377984624801595,-1.293964633505491,0.10201667582943025,Kirchen
gemeinde kirche,2.8438998667967508,0.16866888793220264,-0.3136312362665717,-0.3697974072919034,-0.3764916506460139,gemeinde kirche
unbeheizt,2.2536327122325686,0.0696172875637721,-0.08099838654585628,-0.13716455757118817,-0.14385880092529876,unbeheizt
kirche unbeheiz,2.2536327122325686,0.0696172875637721,-0.08099838654585628,-0.13716455757118817,-0.14385880092529876,kirche unbeheiz
bleiben,11.771145383061302,0.15645672268952113,-1.7341061638325441,-0.2874710333411659,0.03003379025819906,bleiben
unbeheiz bleib,2.2196185976612726,0.06189992277447237,-0.06579031179512612,-0.12195648282045803,-0.12865072617456869,unbeheiz bleib
gottesdienst könn,2.161678874028235,0.0480464103236921,-0.0393401098092489,-0.0955062808345809,-0.1022005241886915,gottesdienst könn
kleineren,2.131651178342078,0.04048993511698278,-0.02535181403374239,-0.08151798505907429,-0.08821222841318486,kleineren
könn klein,2.131651178342078,0.04048993511698278,-0.02535181403374239,-0.08151798505907429,-0.08821222841318486,könn klein
Räumlichkeiten,2.115696683976742,0.03636368385018964,-0.01783909319097366,-0.07400526421630531,-0.08069950757041612,Räumlichkeiten
klein räumlichkeit,2.115696683976742,0.03636368385018964,-0.01783909319097366,-0.07400526421630531,-0.08069950757041612,klein räumlichkeit
stattfinden,3.037299039216281,-0.34066791560432136,-0.3794235800752277,1.081593156825721,-0.44228399445467004,stattfinden
räumlichkeit stattfind,2.094806804858858,0.030839399074197287,-0.007916265396709032,-0.06408243642204074,-0.07077667977615132,räumlichkeit stattfind
heißt,4.2830413726439955,0.1904005793441651,-0.7231182918473652,-0.7792844628726968,-0.06630002649545177,heißt
stattfind heiß,2.0790378460359045,0.026574979048222907,-0.00036014619768157965,-0.05652631722301345,-0.06322056057712408,stattfind heiß
energiekrise flüssiggas,2.336086141160735,0.0871688790122041,-0.11693187330900806,-0.17309804433433973,-0.1797922876884505,energiekrise flüssiggas
flüssiggas bundesregierung,2.1912559620522334,0.05523384971676515,-0.0529298116209138,-0.10909598264624554,-0.11579022600035621,flüssiggas bundesregierung
mietet,2.0920437415781197,0.030098132022049553,-0.006596388486265394,-0.06276255951159722,-0.0694568028657078,mietet
bundesregierung miet,2.0920437415781197,0.030098132022049553,-0.006596388486265394,-0.06276255951159722,-0.0694568028657078,bundesregierung miet
weiteres,2.0630980740698344,0.022179120627347924,0.007336293975406336,-0.04882987704992554,-0.05552412040403632,weiteres
miet weit,2.0630980740698344,0.022179120627347924,0.007336293975406336,-0.04882987704992554,-0.05552412040403632,miet weit
weit lng-terminal,2.401096335052712,0.09996198916301612,-0.14438037284766347,-0.20054654387299534,-0.20724078722710587,weit lng-terminal
lng-terminal der,1.988813207678058,0.00048270279697341494,0.04400698369292981,-0.012159187332401898,-0.018853430686512643,lng-terminal der
Mit,12.087895831715414,-0.18823076650458964,-1.7606595409639139,-0.5068965053548011,0.9405949995886467,Mit
spiegel mit,1.9666391241949166,-0.0064092789293821026,0.055219008975132614,-0.0009471620501992141,-0.007641405404309733,spiegel mit
weiteren,2.3248622854300085,0.084870460791066,-0.11211573873793829,-0.16828190976327023,-0.17497615311738082,weiteren
mit weit,1.951171946907288,-0.01133846609247002,0.06311487601154832,0.006948704986216445,0.00025446163210578025,mit weit
lng-terminal wirtschaftsminister,1.9186448301441146,-0.022047097606235123,0.07992594727409723,0.023759776248765362,0.017065532894654723,lng-terminal wirtschaftsminister
Anteil,3.951737939095829,-0.7678514724693765,1.2379723080187126,0.858463094642954,-0.7054708146348838,Anteil
habeck anteil,1.891832838702949,-0.03124212082948875,0.09399895138444668,0.037832780359114665,0.03113853700500406,habeck anteil
anteil flüssiggas,2.336086141160735,0.0871688790122041,-0.11693187330900806,-0.17309804433433973,-0.1797922876884505,anteil flüssiggas
erhöhen,2.9533338892541825,0.05114201843748562,-0.35138959770993455,-0.4075557687352664,0.2337209647983963,erhöhen
flüssiggas erhöh,1.8770603974515148,-0.036457941887513425,0.10183813173598269,0.04567196071065082,0.038977717356540334,flüssiggas erhöh
Zukunft,3.3821677480930137,0.22438905649229735,-0.48697178303640704,-0.5431379540617388,-0.5498321974158494,Zukunft
zukunft soll,1.8657546763699624,-0.04052436632708018,0.1078794430187296,0.05171327199339789,0.04501902863928727,zukunft soll
soll terminal,1.8602182428905143,-0.04253985225245009,0.11085125074469435,0.054685079719362574,0.04799083636525202,soll terminal
privat,1.8533162999599526,-0.045075063596363006,0.11456843759092163,0.05840226656558987,0.05170802321147922,privat
terminal privat,1.8533162999599526,-0.045075063596363006,0.11456843759092163,0.05840226656558987,0.05170802321147922,terminal privat
laufen,3.7973269915916665,-0.023736297573359377,-0.6027523294747859,0.2687709597281001,0.09360367276091598,laufen
privat lauf,1.8503211982378118,-0.04618312129885416,0.11618582178498135,0.06001965075964942,0.053325407405538955,privat lauf
lauf sei,1.8454826410655751,-0.04798339176603259,0.11880422911776886,0.0626380580924371,0.05594381473832656,lauf sei
Gasbeschaffungsministerium,1.8388437244284817,-0.05047427377665941,0.12240810302250169,0.06624193199716986,0.059547688643059156,Gasbeschaffungsministerium
sei gasbeschaffungsministerium,1.8388437244284817,-0.05047427377665941,0.12240810302250169,0.06624193199716986,0.059547688643059156,sei gasbeschaffungsministerium
Deutschlandtrend,1.8573735350230292,-0.04358170559568263,0.11238165461507643,0.056215483589744576,0.04952124023563403,Deutschlandtrend
deutschlandtrend deutsche,1.8662801070162798,-0.04033391973031162,0.10759786437314586,0.051431693347813875,0.04473744999370323,deutschlandtrend deutsche
deutsche mehr,1.875249990590101,-0.03710470272510883,0.1028030876243134,0.04663691659898155,0.03994267324487079,deutsche mehr
Hilfe,7.188997430461317,0.3655658525022556,-1.2410066561012516,-1.2971728271265834,-1.303867070480694,Hilfe
mehr hilfe,1.8782920410053368,-0.036018893038188234,0.1011821913851547,0.04501602035982281,0.03832177700571224,mehr hilfe
Staat,6.117667927158608,0.15086101957352224,0.699128486917265,-1.1358020708008492,-1.1424963141549598,Staat
hilfe staat,1.8847680570192062,-0.03372294494992778,0.09774029981902844,0.04157412879369642,0.03487988543958577,hilfe staat
staat deutschland,1.8573735350230292,-0.04358170559568263,0.11238165461507643,0.056215483589744576,0.04952124023563403,staat deutschland
01.09.2022,1.905474964087489,-0.026520732740595406,0.08681376399131212,0.030647592965980477,0.023953349611869852,01.09.2022
deutschland 01.09.2022,1.905474964087489,-0.026520732740595406,0.08681376399131212,0.030647592965980477,0.023953349611869852,deutschland 01.09.2022
01.09.2022 nach,1.9156502188131672,-0.023057175674239223,0.08148796162176107,0.025321790596429257,0.01862754724231856,01.09.2022 nach
drei,3.8762344873560637,0.26023608789190156,-0.623319122978543,-0.6794852940038746,-0.6861795373579855,drei
nach drei,1.9206988736397383,-0.021356680095962786,0.07885594997764707,0.022689778952315397,0.015995535598204547,nach drei
Monaten,6.769572430889126,0.21270087075807556,-1.18089286201397,-1.2370590330393019,0.07934535803384325,Monaten
drei monat,1.9260491690095123,-0.019567439934337173,0.07607422434316213,0.019908053317830462,0.013213809963719627,drei monat
Schluss,2.4099093533215097,0.10163104162027103,-0.14804406759154498,-0.20421023861687673,-0.21090448197098743,Schluss
monat schluß,1.940318463387834,-0.0148590939757152,0.06869295048544517,0.012526779460113276,0.005832536106002519,monat schluß
Tankrabatt,2.195820415350982,0.056321291347627714,-0.05501067575597374,-0.1111768467813055,-0.11787109013541627,Tankrabatt
schluß tankrabatt,1.9633534784352993,-0.007447853333273593,0.0568910968680922,0.0007249258427603576,-0.005969317511350207,schluß tankrabatt
9-Euro-Ticket,1.9995486267319806,0.003747868419406799,0.03862359801910329,-0.01754257300622856,-0.024236816360339024,9-Euro-Ticket
tankrabatt 9-euro-tick,1.9995486267319806,0.003747868419406799,0.03862359801910329,-0.01754257300622856,-0.024236816360339024,tankrabatt 9-euro-tick
die bürger,2.500658792293066,0.11798511532805683,-0.18500914760291876,-0.24117531862825076,-0.24786956198236118,die bürger
bürger find,2.0789054571932493,0.026538825430293213,-0.0002964662323500723,-0.056462637257681914,-0.06315688061179248,bürger find
gar,3.3059095347553917,0.07866018625097565,-0.46416656859261757,-0.5203327396179495,0.22461061062727103,gar
find gar,2.1340998815662906,0.041116283166894606,-0.026499890167951,-0.08266606119328282,-0.08936030454739344,find gar
gut,12.6004915264525,0.3915155980421268,-1.8021907567584952,-1.858356927783827,-1.2163643716381205,gut
gar gut,2.2090646205886313,0.0594445882791462,-0.06102411085828277,-0.11719028188361456,-0.12388452523772515,gar gut
verlangen,2.8235001962796877,0.16606414071612746,-0.3064322531732206,-0.36259842419855237,-0.3692926675526629,verlangen
gut verlang,2.30368680997498,0.08045838996589952,-0.10296573394933424,-0.15913190497466603,-0.16582614832877673,gut verlang
verlang energiekrise,3.0965262892895944,0.1976201110273581,-0.3987358648874443,-0.45490203591277606,-0.4615962792668866,verlang energiekrise
energiekrise weit,6.6099427346839335,0.35526540357370506,-1.1570299239154678,-1.2131960949407996,-1.2198903382949102,energiekrise weit
Entlastungen,8.311299793081796,0.38123815321147214,-1.3860709432886908,-1.4422371143140227,-1.4489313576681333,Entlastungen
weit entlastung,4.24268190898797,0.2808419551780358,-0.7136505285145303,-0.769816699539862,-0.7765109428939726,weit entlastung
Über,4.0029671673779585,0.26783859042577385,-0.6554908114988144,-0.7116569825241462,-0.7183512258782568,Über
Energie-Spar-Maßnahmen,1.9365429997997345,-0.016095960772696063,0.07064064184221301,0.014474470816881043,0.007780227462770443,Energie-Spar-Maßnahmen
über energie-spar-maßnahme,1.9365429997997345,-0.016095960772696063,0.07064064184221301,0.014474470816881043,0.007780227462770443,über energie-spar-maßnahme
energie-spar-maßnahme sie,1.9828318692854687,-0.0013565406041072794,0.04701900656945228,-0.009147164455879505,-0.015841407809990184,energie-spar-maßnahme sie
allein,3.3292065645098226,0.2198235084717647,-0.4711889402118571,-0.527355111237189,-0.5340493545912994,allein
sie allein,1.9908804750854443,0.001115029545157603,0.04296807579794352,-0.013198095227388225,-0.019892338581498772,sie allein
entscheiden,3.9601126325175615,0.26532865621582186,-0.6447274009428688,-0.7008935719682008,-0.7075878153223114,entscheiden
allein entscheid,2.006506306177155,0.005839768505753984,0.03515001287984639,-0.021016158145485526,-0.027710401499596127,allein entscheid
FOCUS,5.249010189931853,0.14378010596129912,-0.34187246693566936,0.1762102539783448,-0.9893548714829163,FOCUS
entscheid focus,2.045616977846973,0.017256552752741097,0.0158456218230384,-0.04032054920229336,-0.047014792556404,entscheid focus
online,4.7681767200115885,0.09461150020166678,-0.24579693619524143,0.30503861874405597,-0.8932793407424884,online
focus online,4.7681767200115885,0.09461150020166678,-0.24579693619524143,0.30503861874405597,-0.8932793407424884,focus online
online gas,2.0967021359616695,0.031346427046614986,-0.008820632420017719,-0.06498680344534954,-0.0716810467994602,online gas
gas strom,3.226383143674987,0.21046668399488636,-0.4398166735899493,-0.49598284461528114,-0.5026770879693917,gas strom
spar energiekrise,3.0965262892895944,0.1976201110273581,-0.3987358648874443,-0.45490203591277606,-0.4615962792668866,spar energiekrise
Viele,8.997623401499355,-0.12913302469535268,-1.465415409490472,-1.5215815805158042,0.9784027808492635,Viele
Wohnungseigentümer,2.1912559620522334,0.05523384971676515,-0.0529298116209138,-0.10909598264624554,-0.11579022600035621,Wohnungseigentümer
viele wohnungseigentümer,2.1912559620522334,0.05523384971676515,-0.0529298116209138,-0.10909598264624554,-0.11579022600035621,viele wohnungseigentümer
denken,4.323066017088396,-0.1816991533263835,-0.7324198102233888,-0.7885859812487207,0.9092058447955804,denken
